County Name,State,Household Median Income,Family's Median Income,Total Population,State Code,County Code,State Abbr
Washburn,Wisconsin,50280,65750,15688,55,129,WI
Waukesha,Wisconsin,87277,108123,400475,55,133,WI
Walworth,Wisconsin,63776,79681,103074,55,127,WI
Crawford,Wisconsin,50595,65804,16235,55,023,WI
Juneau,Wisconsin,53490,64378,26478,55,057,WI
Sauk,Wisconsin,59943,73964,63922,55,111,WI
Washington,Wisconsin,77663,94477,134925,55,131,WI
Chippewa,Wisconsin,59742,72532,63892,55,017,WI
Dane,Wisconsin,73893,100051,536078,55,025,WI
Douglas,Wisconsin,53986,68634,43295,55,031,WI
Jackson,Wisconsin,53650,69195,20522,55,053,WI
Iowa,Wisconsin,64124,81430,23618,55,049,WI
Ozaukee,Wisconsin,85215,103900,88597,55,089,WI
Portage,Wisconsin,58853,79411,70632,55,097,WI
Rock,Wisconsin,57875,70070,162152,55,105,WI
Taylor,Wisconsin,53020,65820,20325,55,119,WI
Adams,Wisconsin,46369,58039,20094,55,001,WI
Bayfield,Wisconsin,56096,66273,14993,55,007,WI
Monroe,Wisconsin,59587,71674,45771,55,081,WI
Wood,Wisconsin,54913,69790,73112,55,141,WI
Ashland,Wisconsin,42510,59545,15617,55,003,WI
Florence,Wisconsin,52181,64375,4314,55,037,WI
Jefferson,Wisconsin,66291,79081,84701,55,055,WI
Laramie,Wyoming,66910,79914,98320,56,021,WY
Teton,Wyoming,84678,110667,23280,56,039,WY
Johnson,Wyoming,58132,76033,8487,56,019,WY
Platte,Wyoming,50903,67743,8582,56,031,WY
Sheridan,Wyoming,60807,81833,30140,56,033,WY
Big Horn,Wyoming,52804,64393,11882,56,003,WY
Crook,Wyoming,65132,80066,7472,56,011,WY
Park,Wyoming,63582,74556,29148,56,029,WY
Albany,Wyoming,49322,80016,38390,56,001,WY
Carbon,Wyoming,60161,72747,15247,56,007,WY
Goshen,Wyoming,54289,64963,13342,56,015,WY
Uinta,Wyoming,63403,77725,20479,56,041,WY
Washakie,Wyoming,54158,68265,8027,56,043,WY
Hot Springs,Wyoming,51413,76250,4607,56,017,WY
Fremont,Wyoming,55896,69198,39812,56,013,WY
Sublette,Wyoming,77403,81469,9880,56,035,WY
Weston,Wyoming,57031,78083,7049,56,045,WY
Campbell,Wyoming,82659,89087,47409,56,005,WY
Lincoln,Wyoming,66964,81752,19274,56,023,WY
Natrona,Wyoming,62772,77456,80333,56,025,WY
Converse,Wyoming,69647,82156,13921,56,009,WY
Niobrara,Wyoming,39150,45417,2422,56,027,WY
Sweetwater,Wyoming,74843,87906,43521,56,037,WY
